"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"High income","HIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","0.00255093554274384","0.00914545389608984","0.0144963079332972","0.0223554275584067","0.0373295906195873","0.0860007984760016","0.150455134569072","0.260535771198272","0.437990832666585","0.73796203884987","1.08276355317847","1.542572578941","2.14790286685411","3.06455880899176","4.81294867708584","7.60523802475022","11.8642042326856","16.752653379284","24.0695936442967","35.3025044680675","49.1835968981209","58.071405262164","63.6512141067418","69.6419614147815","76.3871562403713","83.66695320262","91.355166241888","99.7280765063088","104.250398061685","107.386318961936","109.328918411724","113.17577013793","115.575877063337","117.355508968771","121.563038210384","123.284053531663","124.762642743562","124.940976148252","127.815544987891","",
"Hong Kong SAR, China","HKG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.019201822","0.083222654","0.186100282","0.51347694","0.922735147","1.579679197","2.337874467","3.270048105","3.978420864","4.905982018","8.080899164","13.12201205","22.0166888","35.39507876","49.46817761","65.54343097","82.4564996555575","86.6700316229873","95.4332993871027","109.287063155598","121.786323982892","126.215549161587","138.841942464658","157.187111431773","168.270554063631","181.918011068298","198.00565032009","218.264862079842","232.55129101692","239.4366560781","237.70482727302","232.736561501008","242.767543834218","251.76500570328","269.975378913769","",
"Honduras","HND","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039337449","0.238632456","0.560992321","1.228484367","2.36171248681841","3.51943271772499","4.71201491067234","5.3383756062738","9.7103606188314","17.1801123075056","29.3511728255827","53.5931914353018","77.819145703741","102.944259901666","114.278392347673","95.0659328725286","85.2944978590254","88.2788709602443","86.2600103689439","88.3184701801268","84.4890001342927","87.320899865129","79.1503164216989","",
"Heavily indebted poor countries (HIPC)","HPC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96861524433572E-05","0.000870860753597855","0.00186570672733163","0.00417084821225867","0.0103309976594086","0.026969386080998","0.0659078023053414","0.14455714332278","0.283795042127326","0.600601588446684","1.07752132774694","1.69195107314377","2.76070814305264","4.25553093417923","6.35473397152538","10.7061506926534","16.6327762616724","24.6561098208061","30.7026629015304","37.2333617879687","45.0849527799878","51.0239634758972","57.1131398893055","62.4860630265376","67.3914356008438","65.971331502635","66.1101640534947","73.1428850456878","",
"Croatia","HRV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005024732","0.04241594","0.133534424","0.242297135","0.465111985","0.729688271","1.419553878","2.656869946","4.062862388","6.619638065","23.3284214924092","39.8132971875479","52.6093208538425","57.8118182367088","64.6801168462107","83.3634456190393","100.558779365774","115.407848752048","104.644105319168","107.687922227259","113.867008304905","118.595469290179","115.723747275877","110.391834818236","104.837020786218","104.318248074476","104.888677998062","103.173022649352","105.583454932809","",
"Haiti","HTI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.122328947","0.30051483","0.649825858484942","1.06286355886911","1.59924150260162","3.59546360357137","4.42131751503828","5.43974261600072","12.8413869339958","26.3287376697256","33.1723781899906","37.2319133835461","40.2037445365624","41.582840939693","59.4575028802265","68.8436087080887","64.1701225205135","68.2527355789917","60.0002583032979","57.4180645591305","57.5289184439915","",
"Hungary","HUN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025488726","0.08180025","0.224856228","0.441275304","1.380629917","2.560559157","4.578777179","6.846654405","10.41046142","15.88532459","30.0990841256701","48.7315922216318","67.7281334649581","78.3386064684536","86.2840996274648","92.4058914902998","99.1056473408539","110.03357990788","122.341130041062","118.405012571491","120.997031439344","118.131720104126","117.386504017798","117.860654389911","119.597162302342","101.254448414045","102.040669641827","102.211900463143","103.445171614234","",
"IBRD only","IBD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","5.59623947752472E-05","6.41189532793693E-05","0.000509958146824447","0.00115889172972458","0.0021881891250061","0.00425137081350792","0.00965347458149879","0.0195686069988152","0.0391165210076873","0.0761945514818949","0.159009523600051","0.314937066174028","0.557845802361498","1.0204635199752","1.66790756226078","3.0166434554624","5.44221873744471","8.46017322872437","11.6992712076597","15.7997153683869","21.6233799880805","29.0971026964373","37.586357078317","46.9912156491959","57.3571095314105","67.65128050215","78.7867266676397","87.5490062326188","91.8228787107194","96.6924167091797","99.5135912810031","100.130088333087","104.693721280997","107.744540998929","109.080969448113","",
"IDA & IBRD total","IBT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","4.55982387551506E-05","5.20940379009966E-05","0.00041408175595047","0.000939674394858562","0.00177155987735175","0.00343613534907948","0.00783894372664248","0.0159557392791085","0.0321052500609907","0.0625310342361896","0.129886045111901","0.253883189953944","0.448640495567149","0.819500098865596","1.33815807984948","2.41762948716794","4.36243812175304","6.80384321100781","9.46387566448489","12.8316700572418","17.7623121616498","24.2596296446859","32.2915638957599","41.2210916650793","51.3184249418332","60.5056062820749","70.5834413563989","78.9427988009671","83.5794144528264","88.6758700891733","92.1481200769803","93.3679034412209","96.9737930409727","99.3433219671383","102.72494762774","",
"IDA total","IDA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000256587249203091","0.00100562034668989","0.00217310987380613","0.00489224253800524","0.00854757674875131","0.0135631882992783","0.0241260770585283","0.0457787157223707","0.0879248325843323","0.17483767377518","0.37056957395376","0.758383843916344","1.40913134768218","2.28291244430993","4.12257938692781","7.41551793090754","13.9565349450333","21.7399119326644","31.1930967174192","36.9973486292464","43.9399986865789","51.2982536741012","57.4267231181886","63.5528695548742","69.362212633581","72.7148597804657","73.7015666369582","74.3552173641827","82.1122992745348","",
"IDA blend","IDB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000754559041315174","0.00296474295064216","0.00495865782742597","0.00881139698244807","0.0139779853314425","0.0205935746346037","0.0329799494068451","0.0595124172556111","0.090730994723162","0.178358022253182","0.367218668685745","0.850302874718951","1.73456071857603","2.66063337592473","5.30994779057935","10.3179811937277","20.0802215826975","30.5802268384718","44.3515319150455","50.2567106617021","56.5093513469944","61.6418035469915","67.2486283732638","71.4306710328134","74.2861155517682","74.3213290839821","76.1344357014504","75.6159328820467","81.6527189308872","",
"Indonesia","IDN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.001083435","0.001229828","0.002691028","0.003681362","0.005148136","0.007254397","0.009975007","0.01328769","0.018933653","0.027999828","0.040235675","0.106961074","0.281397471","0.45170293","0.518080989","1.064624884","1.73479300215759","3.04109758501638","5.38282977505205","8.39512304393961","13.5864546008764","20.730072857566","27.8229105887781","40.1881374590373","59.7011870254492","68.5929824916221","87.3698682380407","101.913229756001","113.488311825828","124.392499003208","127.615440881544","131.180458535595","147.415022537722","164.4405900008","119.338721930265","",
"IDA only","IDX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000646758013268616","0.00274613532411947","0.00557451624061156","0.00996881041509386","0.0196008952550587","0.0388179602355267","0.0864901501722965","0.17303793580267","0.372281746906258","0.711468590769437","1.24327628370797","2.09024314712061","3.51351597498453","5.93097832651733","10.789095263825","17.2502143915198","24.505651857736","30.2533789646651","37.541689303752","46.0153282547108","52.4041982548285","59.5187908248108","66.8375647766276","71.8905252883528","72.4524320722867","73.7078110484207","82.3843972561062","",
"Isle of Man","IMN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007954996","0.033385444","0.088104603","0.117255444","0.181522681","0.338555534754288","0.60837204491942","1.18904194782581","3.03097602437327","4.62277936268349","7.85458524532265","14.2472718282707","19.7446019093397","28.8913746403867","43.1205301759887","60.9415438137163","71.4925296212346","68.3152481680337","69.1969937356643","72.8626207549064","76.4075994294841","85.1486834808295","87.3177371937469","86.9425631882511","",
"Not classified","INX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.008544625","0.042656996","0.098838737","0.179375517","0.386919119","0.712071173","0.90968272","1.246510832","1.722615974","2.466428544","4.398435938","7.9731664","14.92702465","25.65201817","44.94209786","65.0524186098026","77.298558525029","76.7656482935764","87.9380192740038","95.1177019957468","103.109636935755","110.861568142564","114.939459714691","114.317783667643","104.670540669465","103.231063423066","106.866473321782","108.799057679379","105.749636761276","106.176477962084","105.364600181626","103.819110737537","103.063001351278","103.171048562991","",
"Iran, Islamic Rep.","IRN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01518387","0.025881039","0.096263066","0.378454161","0.609602638","0.756900215","1.46684707994046","3.14128050349266","3.38730758728911","5.06419144752682","7.36125265025896","12.1992928362918","21.8061672947367","41.7318069052333","59.6223514711552","72.067353403889","73.2780885641934","75.0894865525279","76.9891884125097","85.3092914288639","88.9310865947631","94.5556384158607","101.201875386112","107.899793294938","108.462393753912","",
"Iraq","IRQ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0802184541029513","0.311957741892326","2.18136176106275","5.69416770137333","34.047394277292","50.2350593567153","61.7528248156663","69.4327943908918","78.2207880202714","83.0553322506208","83.9008804355696","97.8675726580018","95.8969167426747","94.3403625650897","91.3587069461134","88.9832633167701","95.0401549685692","",
"Iceland","ISL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","1.081320013","2.027070786","2.610147504","3.127018022","3.924828362","5.003027668","5.86236455","6.628061038","8.239105673","11.53948189","17.32555987","23.96987265","37.87922818","62.12041602","76.6295219926186","87.7076212324191","91.2763862067999","97.1238261932544","99.6441134439925","95.9756457239329","100.73468570666","106.853265090126","108.385233033945","107.48365826958","106.47742314128","106.371764036677","108.125852136637","108.886966780465","112.615263821007","116.253486069349","120.892759311993","122.808192755231","126.13709598382","",
"Israel","ISR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34259871","0.501165537","0.759632589","1.308147113","2.61331873","8.450483527","19.31294083","30.04448175","37.67147143","49.44256088","73.9999495454889","90.7591991388419","102.118469268782","105.415303389062","112.90454456912","118.799677585302","125.792869751792","130.010467142418","127.933482565324","125.479239736558","124.019151573427","122.878016855658","121.143245551646","122.820882808063","120.954193628311","132.481208850296","130.349236063453","127.852915289074","127.661869284745","",
"Italy","ITA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.011266884","0.015871141","0.029003079","0.058944355","0.115853941","0.466272086","0.994953188","1.37019128","2.110533878","3.915156873","6.861461513","11.25378898","20.62768568","36.10857138","53.47394236","74.5182166047669","90.1026242622283","94.7842119372181","98.6196583218836","108.285947517744","122.68104513681","137.366590995869","152.858331301628","153.322753603405","152.325410652539","157.885758856489","161.17201246752","162.307085177823","160.990876534463","148.841540469879","144.75638499696","141.69398147736","138.233767872509","137.466947022258","",
"Jamaica","JAM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.100314266","0.309949131","0.612618385","1.040476389","1.781497574","2.135511993","2.554069095","3.013715118","5.484459723","13.8227242917376","22.351125471174","46.2327389805206","58.180352597237","67.4327297280933","72.3161252013228","82.5822037193487","96.9693236862439","97.89519734165","105.730806195068","113.219722038385","104.227494745976","95.524697656548","99.5621804504966","104.533728630164","108.515745821286","112.425281360495","105.833032050966","101.026527106865","",
"Jordan","JOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.040354582","0.03887785","0.036755167","0.034653836","0.032786447","0.258017108","0.509481171","0.928877367","1.667261667","2.353390323","7.59296303577184","16.591360035083","22.9355077361455","24.3891366076374","29.1046413024233","54.4207186198918","72.4872069618162","76.2818131242726","81.0429623953592","87.2499514018041","91.1652474771533","97.6472840508605","111.054316447964","121.070508064167","124.370646008646","148.900408187491","102.764832453205","99.1563731402599","87.6214888476213","",
"Japan","JPN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0.011180563","0.016557802","0.022584517","0.033329684","0.050704164","0.07765218","0.122507256","0.19653593","0.394618604","0.697222061","1.103106152","1.366414488","1.695498287","3.436145564","9.268462106","21.24576848","30.14663692","37.21565997","44.64568332","52.3699718298117","58.5834432901032","63.4266727085886","67.6683598632661","71.3502393583923","75.1865660766979","77.7323429354806","83.5361591859459","85.8846731589191","90.4633868960358","95.9116758972041","103.316882746877","109.893595779236","115.254273309356","123.163195171324","125.451863225395","130.59524817247","135.518664405016","141.406992420382","",
"Kazakhstan","KAZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002496533","0.029041572","0.062679412","0.072711916","0.19552135","0.329548058","1.32214511309903","3.90336685511702","6.85755280315658","8.81275752827426","16.0458858565057","35.0455602021112","50.0006623254129","78.4778651319594","94.001118261408","106.359113350758","119.3838722557","153.061094546189","180.493417763457","178.343071411996","165.26750436278","149.722718212868","143.205326528368","147.639778475897","142.282442788927","",
"Kenya","KEN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004343349","0.004445938","0.007383904","0.008207201","0.009884765","0.023004754","0.035556451","0.076392121","0.39857896356893","1.82656386440515","3.51721729064094","4.58720014334991","7.14504738858307","12.5924456575234","19.4966946428611","29.3221514469668","40.9720063949568","47.3440356843045","59.4063512088171","65.0344916519822","69.3039044511337","69.925343334392","72.0183969804746","78.7745505608215","79.4719039775596","85.2531569274151","96.3202167473058","",
"Kyrgyz Republic","KGZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.028202693","0.052950706","0.1829003607608","0.544043768522675","1.06349155150884","2.75811653665182","5.22672630807074","10.6722161066032","24.6226179078765","41.8241714746879","64.5866710409309","84.1118448800403","97.29236321239","113.758548961004","120.92431019344","117.555937977804","129.410601225214","127.190553774626","125.339387224599","136.806644163811","138.566060123445","",
"Cambodia","KHM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.048241187","0.099235319","0.132318106","0.210308427","0.296992548","0.528813049","0.749735539","1.07399780456805","1.80129504809515","3.00686982714534","3.87664655465243","6.59321198404864","8.00099206274465","12.7740552938189","18.8839559642052","30.5175069076741","44.474074906603","56.9497153899062","94.6055967149845","129.2593245106","134.860017734202","133.89621907829","134.333852872891","126.316974213087","116.012858438435","119.491517183728","",
"Kiribati","KIR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02697533","0.241045172","0.355467083748045","0.460110193479248","0.566977836320944","0.592108966060674","0.679565520060995","0.704034660167885","0.741973437350943","0.776984677862153","1.01254543797653","9.81571386109185","10.2937033042836","13.1655335726835","16.922064491868","18.5373992028918","27.4245596072803","36.9602451996755","46.2123635846575","40.4027751011756","50.7894032646508","",
"St. Kitts and Nevis","KNA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0.706297822","0.478368414","1.018023646","1.604989224","2.72269365158597","4.70862575394067","11.0705192073508","48.0916364272286","62.6025386408773","108.841795249376","107.733581190984","134.999372095944","154.61243125454","155.35299080228","163.212012404113","155.722288510931","152.344298113737","152.987224573325","128.018277070942","142.587348397555","148.344794188862","147.714477855702","","",
"Korea, Rep.","KOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","","0.017181584","0.024600255","0.048359739","0.093473477","0.186411806","0.382974251","0.620155191","1.064133759","2.142473083","3.623761556","6.952826103","14.890419","30.06950712","49.86014727","56.5994672645769","60.8842904858704","67.3808296565799","69.6045040356378","75.4453617758327","78.729934759343","82.2355648887118","90.4850350189998","92.7301881792971","97.1564109448306","102.465615740607","105.464639278559","107.118942289171","108.610708632871","113.204357572029","115.961224555932","120.226327532086","124.585429330022","129.672788317825","",
"Kuwait","KWT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.447522526","0.737528167","0.860011293","1.075126495","0.989574981","2.116875138","2.66676009","3.628046149","5.134372361","7.323552324","9.285573348","12.27886352","13.6528538","15.37171891","23.2748837111509","41.7404798785897","57.4170202391487","65.6912897975876","80.6441014100483","60.8794475195556","49.6940183816467","56.9642243129944","56.47239900166","92.8171298224594","132.997970509552","155.747050245261","152.290948572541","181.773015696568","205.909549895271","199.832124958057","193.571063023219","176.002434851812","171.605332157691","",
"Latin America & Caribbean (excluding high income)","LAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000835485735617242","0.0035975200482938","0.021387629006427","0.0528618113969597","0.119174825086074","0.214247203667364","0.435168134611325","0.742581318134344","1.27056456626306","2.50543986364439","4.05166006583455","7.48478953238292","11.7471954941524","15.2941714789526","18.1399725697682","22.4363456947322","30.8226660224209","42.3787132926681","53.3660845696892","66.139546140386","79.1403722305634","87.0224997359777","95.7229933482739","104.393435658812","109.034884688873","115.027713458252","114.427636958173","110.490441131596","108.917732730459","104.921387759793","101.430459876389","",
"Lao PDR","LAO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006443942","0.007359397","0.013197222","0.031754986","0.076547177","0.097320662","0.125432444","0.230701085","0.23819899693822","0.546160498167881","1.00414217750306","2.01330908934412","3.60620803757121","11.4319374039845","17.2691108596983","24.8683251729031","33.4423694559936","52.6075838443827","64.0628788006078","86.3456974932285","66.7232521223425","70.5151755674404","69.5595741771234","55.2895909371141","57.8235326941331","53.3840689713197","51.8633770383574","",
"Lebanon","LBN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.400994224","5.483754378","10.22024784","13.6807165","16.7299666","19.3349706904744","19.2120723597914","18.5333813144023","18.1265274731535","19.3559167133908","21.1450758423015","23.2455549689238","26.4298108128971","29.9491619796333","49.6634965196531","57.816045471679","66.4481492403152","67.8120641171682","65.6983349630697","70.072578950092","71.2977281292603","63.7006851515449","64.5086432433011","64.4980587246013","",
"Liberia","LBR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05266010779173","0.0677064802210752","0.165304065256755","1.53555766579635","3.00958238018198","4.97185309665655","8.41040114309366","16.2626942171535","23.6879202629814","28.9031315619345","40.3794461365138","50.29659412716","57.5458469859338","60.0417716686117","73.9821897251661","81.6594853126964","67.9561095817181","56.5689526619946","","",
"Libya","LBY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.195388557","0.384853698","0.568620561","0.746562406738024","0.918569207208637","1.26557356064963","2.2595665510848","8.75633126532139","34.4910007805314","66.7172991021378","75.3164924540406","121.792736717223","155.430646705306","175.872744290872","160.065588475534","152.519636485586","161.941724838459","133.55911007748","151.86353427652","117.989477157224","91.47929619902","","",
"St. Lucia","LCA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.36117257","0.680874243","0.940645283","1.0602135","1.241659641","1.483918836","1.59511003068992","1.70692696249186","8.97974804256173","61.6707157540647","62.4165719088347","64.6542281402792","63.8525586373284","87.6884257243243","102.960984877449","110.17123347327","113.859321595772","123.34799252609","122.278455215516","119.463363246635","105.639498362274","104.809463729442","98.1246944851798","97.6458105374847","101.679595797437","",
"Latin America & Caribbean","LCN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000953962611156681","0.0028666996148516","0.0072613246671008","0.0284078686127439","0.0662405276255887","0.141530960107483","0.243965085002171","0.476462749257141","0.815592997804177","1.35774925689237","2.56314874080269","4.20431541087028","7.81976719823084","12.248363981713","16.0476010455938","18.9810086432848","23.2923525574142","31.826490084206","43.285331265283","54.4512905046989","67.1337464363589","79.9003709566759","88.1574672707299","97.1599697488753","105.80802637266","110.382155115569","116.014667584253","115.572008183261","111.498846374244","109.881067792132","106.007415210341","103.110587910797","",
"Least developed countries: UN classification","LDC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00046192819049636","0.00263071932439783","0.00513504966095864","0.00909547398191513","0.0159588609723931","0.0297385693448712","0.0651389776274407","0.119901995450336","0.2671226362505","0.534495669431233","1.00274437151803","1.68705536606163","2.8331887537705","4.99239568223075","9.13185622175868","15.0791617829024","21.6409822666791","26.4681439524905","33.4674235884359","42.2031646496","48.559529399893","55.7831447097813","63.0018081239415","67.5324612537572","67.5821106913395","68.398038093063","76.5460796300327","",
"Low income","LIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000566854680120142","0.00189058772481047","0.00331435219276528","0.00732230527639116","0.0116248434913637","0.0204119624453621","0.046483591685605","0.0815941707888661","0.210792630094978","0.50146645344787","0.950653073450721","1.8534064921666","3.09198256856591","4.47551283128651","7.8589193481481","12.5038846543966","18.7842617171918","23.7041854791315","29.5770746208078","36.4140600424354","41.5906585423203","48.5869821519675","54.5071612834052","59.215130956249","58.0943861567894","58.3172898970322","66.0158356410244","",
"Liechtenstein","LIE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","23.21190926","27.46498215","30.1350048216008","32.7849308536004","33.6550665604061","73.1528895391368","74.0160222918844","79.2296834039121","82.2276236774378","90.9021211346793","95.8529502974261","97.965124415708","98.6275490359504","101.865373488","98.5388501980063","104.042345806032","109.21204631545","109.287429943955","117.632375590844","122.756613756614","124.695331047217","",
"Sri Lanka","LKA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005829466","0.010264757","0.014906843","0.081936653","0.161275731","0.281292811","0.386714685","0.621994597","0.938355846","1.375186703","2.29103813634127","3.5304120775836","4.88605313830591","7.24823303242706","11.4052744103273","17.200189634294","27.4802177826004","40.2352146784878","55.4566797091111","81.0267126387705","85.6753396808971","89.8078275080757","94.1568237826676","98.3163372912203","106.419358269575","114.308451964406","122.720085384397","133.467627273567","142.650723454777","",
"Lower middle income","LMC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","0.000106839377852899","0.000121490945969428","0.000265022588911003","0.000525363773677277","0.000697345529666093","0.000973019116293229","0.00137968127837943","0.00391769149114983","0.00609815120285607","0.0108078206834071","0.0178145532940398","0.0470153708210937","0.106030818331766","0.187044995616816","0.257388385839484","0.483257474685874","1.02765358178333","1.91469591225272","2.98574783064375","4.95622250830225","7.88748487811731","12.7238415227934","20.7127997874817","29.8657165499406","41.4669665805436","52.5019646709994","66.3061025382156","76.4404661179438","79.0930869563721","82.0411961719664","86.2632533296077","88.2424805951731","94.1995996916405","96.8761391878375","95.5979989757924","",
"Low & middle income","LMY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","4.59751908130342E-05","5.25210558060203E-05","0.000417407819069493","0.000947096250559321","0.00178529014302527","0.00334634906676021","0.00756481096839109","0.015192383203817","0.0306266149453474","0.0603316370725704","0.126714446592803","0.248165075655026","0.437055049821739","0.794269016493608","1.27883572003573","2.29017377070037","4.14598254993262","6.49103110092918","9.0623928788182","12.3593214938223","17.158563921438","23.5251397282909","31.3852584774891","40.2300855292554","50.3166568202155","59.4821577781389","69.5323461666857","77.8591057700414","82.466761364891","87.5742220763442","91.0794430448279","92.4110029867585","96.0971719373114","98.5525944852808","102.259190921745","",
